"household_code","week","month","weekR","monthR","year","Y","LogR","YInst","Lag2LogNomR","Lag2Inf"
2000000,46,11,98,23,2004,-0.0816149158320938,0.0183309566847234,-0.0413589580045057,0.0157749191153622,1.00492341356674
2000000,47,11,99,23,2004,0.358863388248804,0.0185273046138836,-0.0816149158320929,0.0170537545658276,1.00492341356674
2000000,48,11,100,23,2004,-0.454792534743227,0.0193123110323729,0.358863388248804,0.0183309566847234,1
2000000,49,12,101,24,2004,0.196582647179851,0.0220329453997209,-0.454792534743227,0.0185273046138836,1
2000000,50,12,102,24,2004,-3.57585112458361,0.0223263647501728,0.196582647179846,0.0193123110323729,1
2000000,51,12,103,24,2004,0.537805989341881,0.0213479652494273,-3.57585112458361,0.0199006617063362,0.997822536744693
2000000,2,1,159,37,2006,-0.482471299679265,0.0326950973918451,0.537805989341885,0.0201947072855193,0.997822536744693
2000000,3,1,160,37,2006,-0.0173754591408928,0.0313392115404958,-0.482471299679265,0.0192142189238044,0.997822536744693
2000000,4,1,161,37,2006,3.37560711606647,0.0327918760695975,-0.0173754591408928,0.0397974698740661,1.00736454497633
2000000,5,1,162,37,2006,-0.973094957319227,0.0371465186669431,3.37560711606647,0.0384511863742526,1.00736454497633
2000000,6,2,163,38,2006,0.174884599416786,0.0402138932150425,-0.973094957319227,0.0398935636616766,1.00736454497633
2000000,7,2,164,38,2006,-0.323195389206195,0.0407900775618281,0.174884599416786,0.0414298097631396,1.0044655623054
2000000,8,2,165,38,2006,-0.0400173189814836,0.0411740161043001,-0.323195389206195,0.0417175933518685,1.00156657963446
2000000,9,3,166,39,2006,0.56613740657903,0.0378603995597389,-0.0400173189814836,0.0422929121902514,1.00156657963446
2000000,10,3,167,39,2006,-0.46639710976855,0.037764110189524,0.566137406579031,0.0426762742804364,1.00156657963446
2000000,11,3,168,39,2006,-0.21559240788595,0.0380529504897032,-0.46639710976855,0.0428679002271759,1.00521376433785
2000000,12,3,169,39,2006,0.309152595610764,0.0395920246530065,-0.21559240788595,0.0427720918438691,1.00521376433785
2000000,13,3,170,39,2006,-0.21137005578594,0.0377385560585486,0.309152595610764,0.043059489460447,1.00521376433785
2000000,14,4,171,40,2006,-1.56653558166331,0.035121194883678,-0.211370055785935,0.0445908833278752,1.00521376433785
2000000,15,4,172,40,2006,0.226877650139267,0.0348315064089493,-1.56653558166331,0.0449733656427312,1.00753426806104
2000000,16,4,173,40,2006,-0.761617932028659,0.0342518775796375,0.226877650139267,0.0445908833278752,1.00985477178423
2000000,17,4,174,40,2006,-0.0136742394560256,0.0349280785585383,-0.761617932028659,0.0443039255565243,1.00985477178423
2000000,19,5,176,41,2006,1.61731363643355,0.0407494618435992,-0.0136742394560256,0.0437297628613252,1.00985477178423
2000000,20,5,177,41,2006,-2.29143178738515,0.0415172227468713,1.61731363643355,0.0443995872966845,1.00985477178423
2000000,21,5,178,41,2006,0.673652685421388,0.0416131514268537,-2.29143178738515,0.0446865176224061,1.00410888546482
2000000,22,6,179,42,2006,0.06264186366435,0.0417251977625737,0.673652685421388,0.0454512629039174,1.00410888546482
2000000,23,6,180,42,2006,0.736981098604478,0.0420128963682633,0.06264186366435,0.0455468149559704,1.00410888546482
2000000,24,6,181,42,2006,2.13152014061588,0.0409575965790772,0.736981098604478,0.045642357878701,1.00409207161125
2000000,25,6,182,42,2006,-0.418388500979733,0.040573574919858,2.13152014061588,0.0459289318883997,1.00409207161125
2000000,26,6,183,42,2006,0.175815992229974,0.0412455160755355,-0.418388500979733,0.0448777587780855,1.00409207161125
2000000,27,7,184,43,2006,-0.0546875429873523,0.0423255320058156,0.175815992229974,0.0444952398865513,1.00409207161125
2000000,28,7,185,43,2006,-2.41886325835554,0.0433793899598259,-0.0546875429873523,0.0451645519543737,1.00409207161125
2000000,29,7,186,43,2006,0.242524189895708,0.0434751401793307,-2.41886325835554,0.0457378916738537,1.00356597045339
2000000,30,7,187,43,2006,0.192163376075937,0.044336479840186,0.242524189895708,0.046788161498759,1.00356597045339
2000000,31,8,188,44,2006,-0.088513218062098,0.0488781467624712,0.192163376075936,0.0468835858988505,1.00356597045339
2000000,32,8,189,44,2006,2.76446989395903,0.0489733719447217,-0.088513218062098,0.0477419959854211,1.00356597045339
2000000,33,8,190,44,2006,0.341947524632706,0.0489733719447217,2.76446989395903,0.0493614295377241,1.0005076142132
2000000,34,8,191,44,2006,-0.37071190204374,0.0490685880600003,0.341947524632706,0.0494566087125925,1.0005076142132
2000000,35,8,192,44,2006,-0.759292127745791,0.0488781467624712,-0.37071190204374,0.0494566087125925,1.0005076142132
2000000,36,9,193,45,2006,0.0353527823164468,0.0532522293170216,-0.759292127745794,0.0495517788292477,1.0005076142132
2000000,37,9,194,45,2006,0.131485728754033,0.0522087301443413,0.0353527823164468,0.0493614295377241,1.0005076142132
2000000,38,9,195,45,2006,0.336923074821415,0.0516390894895241,0.131485728754033,0.0469790011939946,0.993404363267377
2000000,39,9,196,45,2006,0.775593708854715,0.0505939047676293,0.336923074821414,0.0459289318883997,0.993404363267377
2000000,40,10,197,46,2006,-0.234611312571891,0.0508052539668814,0.775593708854715,0.0453557017207972,0.993404363267377
2000000,41,10,198,46,2006,-0.0657213758476489,0.0522299342551318,-0.234611312571891,0.0443039255565243,0.993404363267377
2000000,42,10,199,46,2006,0.148040020083371,0.0535578070938313,-0.0657213758476489,0.0454512629039174,0.99438202247191
2000000,43,10,200,46,2006,0.251857205176301,0.0545052093134878,0.148040020083371,0.0468835858988505,0.99438202247191
2000000,44,11,201,47,2006,0.503933821332466,0.0515999679541931,0.251857205176301,0.0482185722704744,0.99438202247191
2000000,45,11,202,47,2006,-0.0755540467101641,0.0517898916585006,0.503933821332466,0.0491710440064494,0.99438202247191
2000000,46,11,203,47,2006,-0.131316506066884,0.0519797792986439,-0.0755540467101641,0.0496469398894137,0.997945557267591
2000000,47,11,204,47,2006,-0.0859791760057602,0.052169630888317,-0.131316506066884,0.0498372348471716,0.997945557267591
2000000,48,11,205,47,2006,-0.420872059694909,0.0500683284847739,-0.0859791760057602,0.0500274935996481,0.997945557267591
2000000,49,12,206,48,2006,0.198404033916919,0.0449988527026619,-0.420872059694909,0.0502177161606175,0.997945557267591
2000000,50,12,207,48,2006,-0.214050499159969,0.0440423968659251,0.198404033916919,0.0503128138735892,1.00025944873158
2000000,51,12,208,48,2006,0.504380405629307,0.0438509958726267,-0.214050499159969,0.0474559411562953,1.00257334019557
2000000,2,1,211,49,2007,0.0636508620198937,0.0461824843449668,0.504380405629307,0.0465018336514199,1.00257334019557
2000000,3,1,212,49,2007,-0.0438212999840095,0.0466598042586319,0.0636508620198937,0.0463109028632504,1.00257334019557
2000000,4,1,213,49,2007,-0.202874417000074,0.0465643585009029,-0.0438212999840095,0.0472651924671142,1.00113449691992
2000000,5,2,214,50,2007,-0.0543493867073774,0.0431901422639348,-0.202874417000074,0.0477419959854211,1.00113449691992
2000000,6,2,215,50,2007,-0.393100187861817,0.0446257052520462,-0.0543493867073774,0.047646653467353,1.00113449691992
2000000,7,2,216,50,2007,0.00187339539953513,0.0454860548814218,-0.393100187861817,0.0477419959854211,1.00476358956215
2000000,8,2,217,50,2007,0.183439435104381,0.0458681950275743,0.00187339539953513,0.0491710440064494,1.00476358956215
2000000,9,3,218,51,2007,-0.214958294494944,0.040592913932701,0.183439435104381,0.0500274935996481,1.00476358956215
2000000,10,3,219,51,2007,0.689206943879437,0.040592913932701,-0.214958294494944,0.0504079025438458,1.00476358956215
2000000,11,3,220,51,2007,-0.0664237805869599,0.0404968873280387,0.689206943879437,0.0501226094032107,1.00997193161521
2000000,12,3,221,51,2007,0.046208742962154,0.0404968873280387,-0.0664237805869599,0.0501226094032107,1.00997193161521
2000000,13,3,222,51,2007,-0.312677541773483,0.0397283423500762,0.046208742962154,0.0500274935996481,1.00997193161521
2000000,14,4,223,52,2007,0.0711474766589033,0.0407956599508501,-0.312677541773483,0.0500274935996481,1.00997193161521
2000000,15,4,224,52,2007,-0.130908683302711,0.039739074150941,0.0711474766589042,0.049266241302918,1.00997193161521
2000000,16,4,225,52,2007,0.067923704867427,0.0389699463146134,-0.130908683302712,0.0490758376465926,1.00866076481526
2000000,17,4,226,52,2007,0.132483541095803,0.0386813707965834,0.0679237048674279,0.0480279690105815,1.00866076481526
2000000,18,5,227,53,2007,-0.174407911139709,0.0396616274991178,0.132483541095803,0.0472651924671142,1.00866076481526
2000000,19,5,228,53,2007,0.0544353881052828,0.0398538319464369,-0.174407911139708,0.0469790011939946,1.00866076481526
2000000,20,5,229,53,2007,-0.0857002701935343,0.0399499203184153,0.0544353881052828,0.0453557017207972,1.00594134797463
2000000,21,5,230,53,2007,-0.0670711504554866,0.041869751375641,-0.0857002701935343,0.0455468149559704,1.00594134797463
2000000,22,6,231,54,2007,-0.419745836618279,0.0425444497652582,-0.0670711504554866,0.045642357878701,1.00594134797463
2000000,23,6,232,54,2007,0.0687464267495619,0.0415856423901022,-0.419745836618279,0.0475513018582224,1.00594134797463
2000000,24,6,233,54,2007,-0.0287707139156606,0.0398574690381845,0.0687464267495619,0.0466927279919824,1.00433756299675
2000000,25,6,234,54,2007,0.238150373656366,0.0375485822706062,-0.0287707139156606,0.0457378916738537,1.00433756299675
2000000,26,6,235,54,2007,0.193823240428101,0.0369705266538349,0.238150373656366,0.0440168854167743,1.00433756299675
2000000,27,7,236,55,2007,-0.161078911150757,0.0452751185526157,0.193823240428101,0.0417175933518685,1.00433756299675
2000000,28,7,237,55,2007,-0.00683403129342075,0.0455617978078007,-0.161078911150757,0.0411419433311752,1.00433756299675
2000000,29,7,238,55,2007,-0.517615877743163,0.0460394140087119,-0.00683403129342075,0.0447821427718932,0.9994843188298
2000000,30,7,239,55,2007,0.634742318424323,0.0480429147340058,-0.517615877743163,0.0450689633675781,0.9994843188298
2000000,32,8,241,56,2007,0.0935192106110661,0.0486276238017697,0.634742318424323,0.0455468149559704,0.9994843188298
2000000,33,8,242,56,2007,-0.111149465443261,0.0400178439018358,0.0935192106110661,0.0475513018582224,0.9994843188298
2000000,36,9,245,57,2007,0.22302197751673,0.0383905455809496,-0.111149465443261,0.046119935613553,0.997370653516627
2000000,37,9,246,57,2007,-0.613365358062392,0.0352097801032653,0.22302197751673,0.0374884444109916,0.997370653516627
2000000,38,9,247,57,2007,-0.112156119577963,0.0314376031778481,-0.613365358062392,0.0415257468284983,1.00326301600171
2000000,39,9,248,57,2007,0.0776079086566375,0.0288177354847217,-0.112156119577963,0.0383549538764639,1.00326301600171
2000000,40,10,249,58,2007,0.0345025847384974,0.032301897840579,0.0776079086566375,0.034594644764499,1.00326301600171
2000000,42,10,251,58,2007,-0.18003952053716,0.0338498419345653,0.0345025847384974,0.0319830458530507,1.00326301600171
2000000,43,10,252,58,2007,0.0984469053228132,0.0351057845585934,-0.18003952053716,0.0344980404075674,1.00227073283192
2000000,44,11,253,59,2007,0.0489474988184524,0.0316520772665406,0.0984469053228132,0.0360425913469293,1.00227073283192
2000000,45,11,254,59,2007,0.183911733462194,0.0298095780551671,0.0489474988184524,0.0372957847436969,1.00227073283192
2000000,46,11,255,59,2007,0.175999912040615,0.0305857810079136,0.183911733462194,0.0377773643340299,1.00634166852168
2000000,47,11,256,59,2007,-0.189103455352512,0.0292270301999478,0.175999912040615,0.0359461267734691,1.00634166852168
2000000,48,11,257,59,2007,-0.130602563196608,0.0283525716187019,-0.189103455352512,0.0367175829351629,1.00634166852168
2000000,49,12,258,60,2007,-0.104537130184342,0.0310156914013309,-0.130602563196608,0.0353671438372913,1.00634166852168
2000000,50,12,259,60,2007,0.338712573926522,0.0272276303418839,-0.104537130184342,0.0344980404075674,1.00634166852168
2000000,51,12,260,60,2007,0.242640883034393,0.0249869004702922,0.338712573926522,0.0311109950250527,1.00009831053348
2000000,2,1,263,61,2008,-0.340473061817103,0.0269578101869989,0.242640883034393,0.0273232956488904,1.00009831053348
2000000,4,1,265,61,2008,-0.123884355649661,0.0154051876392727,-0.340473061817103,0.0250827803674632,1.00009831053348
2000000,5,2,266,62,2008,-0.794683541052857,0.0158838264205341,-0.123884355649661,0.0319830458530507,1.00517554077766
2000000,6,2,267,62,2008,-0.232307942177662,0.0185377541089457,-0.794683541052857,0.0204886664273156,1.00517554077766
2000000,7,2,268,62,2008,0.437498757001228,0.0212825561279843,-0.232307942177662,0.0185273046138836,1.00268935504376
2000000,8,2,269,62,2008,-1.26940671583942,0.020401119689595,0.437498757001229,0.0211742352314066,1.00268935504376
2000000,9,2,270,62,2008,-0.347784930695543,0.0188322006592689,-1.26940671583942,0.0239118200463129,1.00268935504376
2000000,10,3,271,63,2008,0.0940954283715341,0.0106623344409675,-0.347784930695543,0.0230326991105728,1.00268935504376
2000000,11,3,272,63,2008,-0.464096880212949,0.00778896678154439,0.0940954283715332,0.021467906615241,1.00268935504376
2000000,12,3,273,63,2008,0.897490170287739,-0.0017822074949895,-0.464096880212949,0.0184291354683671,1.00788062030625
2000000,13,3,274,63,2008,0.550596010600402,0.00401132356705987,0.897490170287739,0.0155780299633185,1.00788062030625
2000000,14,4,275,64,2008,0.112232033234461,0.00775243799648585,0.550596010600402,0.00608147031586795,1.00788062030625
2000000,15,4,276,64,2008,0.479618970782538,0.00437299047306255,0.112232033234461,0.0118297517535772,1.00788062030625
2000000,16,4,277,64,2008,-0.374324460411138,0.00158131501076403,0.479618970782538,0.0144944461504525,1.00681743405137
2000000,17,4,278,64,2008,0.0805909903853586,0.000882176716306237,-0.374324460411139,0.011137744410456,1.00681743405137
2000000,18,5,279,65,2008,0.121036024250778,0.00216584854508801,0.0805909903853586,0.00836491633162767,1.00681743405137
2000000,20,5,281,65,2008,0.0869500093492039,0.00872997829734555,0.121036024250778,0.00767050630421974,1.00681743405137
2000000,21,5,282,65,2008,0.666917815937487,0.0100178490581805,0.0869500093492039,0.0113355096637457,1.00923180431074
2000000,22,5,283,65,2008,-1.43134169028049,0.010512742659363,0.666917815937486,0.017839918128331,1.00923180431074
2000000,23,6,284,66,2008,-0.312572648524884,0.00723597718454529,-1.43134169028048,0.0191161171922301,1.00923180431074
2000000,24,6,285,66,2008,-0.446837356147149,0.00763301441062026,-0.312572648524884,0.0196065296389183,1.00923180431074
2000000,25,6,286,66,2008,-1.12739257050129,0.00554680810430319,-0.446837356147149,0.0181345701954827,1.01103777987296
2000000,26,6,287,66,2008,1.39595146841624,0.00325691063099474,-1.1273925705013,0.0185273046138836,1.01103777987296
2000000,27,7,288,67,2008,-0.449217052802521,0.0130982546030863,1.39595146841624,0.016463726030665,1.01103777987296
2000000,28,7,289,67,2008,0.491343589478134,0.0117155170460672,-0.449217052802521,0.0141987193998129,1.01103777987296
2000000,29,7,290,67,2008,1.11245341038785,0.00884517831943404,0.491343589478134,0.0176434351725953,1.00461558749835
2000000,30,7,291,67,2008,-0.22475762604599,0.0107266754609289,1.11245341038785,0.0162669724638719,1.00461558749835
2000000,31,8,292,68,2008,0.495121924769551,0.0200957496418571,-0.22475762604599,0.0134096869099177,1.00461558749835
2000000,32,8,293,68,2008,-0.271637229984831,0.0198016749588975,0.495121924769551,0.015282623531157,1.00461558749835
2000000,33,8,294,68,2008,0.490607072284937,0.0213690748904338,-0.271637229984831,0.0158733491562902,0.995700971383565
2000000,34,8,295,68,2008,-0.818370529890001,0.0212711843366977,0.490607072284937,0.0155780299633185,0.995700971383565
2000000,35,8,296,68,2008,0.0696029065828867,0.0201937553215564,-0.818370529889999,0.0171520588175657,0.995700971383565
2000000,36,9,297,69,2008,-0.113488849059096,0.0141609531873114,0.0696029065828867,0.0170537545658276,0.995700971383565
2000000,37,9,298,69,2008,-0.114681440096618,0.0137664998642303,-0.113488849059096,0.0159717695096987,0.995700971383565
2000000,38,9,299,69,2008,1.40614376319874,0.00185996364869278,-0.114681440096618,0.0153811020383024,1.00123830554601
2000000,39,9,300,69,2008,0.127675619920709,0.00205957207860689,1.40614376319874,0.0149871298082482,1.00123830554601
2000000,40,10,301,70,2008,-0.0763178847559454,0.0159264135786752,0.127675619920709,0.00309520490730252,1.00123830554601
2000000,41,10,302,70,2008,-0.555496787174098,0.013758826628058,-0.0763178847559454,0.00329456694943011,1.00123830554601
2000000,42,10,303,70,2008,-0.444390781453771,0.0125745231453567,-0.555496787174098,0.00409161790325355,0.988046085116388
2000000,43,10,304,70,2008,-0.31949358447884,0.0164183924078056,-0.444390781453771,0.00189819728308026,0.988046085116388
2000000,44,10,305,70,2008,0.0264522292201983,0.014449023163011,-0.31949358447884,0.000699755114273264,0.988046085116388
2000000,45,11,306,71,2008,0.36235386088588,0.0230823119521007,0.0264522292201983,0.00458945233380722,0.988046085116388
2000000,46,11,307,71,2008,0.308525337053031,0.0223002605922771,0.36235386088588,0.00259662584726591,0.988046085116388
2000000,47,11,308,71,2008,-0.164926816081606,0.0221046521517632,0.30852533705303,0.00169855663558151,0.978349229919851
2000000,48,11,309,71,2008,-0.120543110597636,0.021615463585814,-0.164926816081606,0.000899595242835994,0.978349229919851
2000000,49,12,310,72,2008,0.25846161635379,0.0103578954387906,-0.120543110597636,0.000699755114273264,0.978349229919851
2000000,50,12,311,72,2008,-0.197496738089711,0.0100609426838365,0.25846161635379,0.000199980002666244,0.978349229919851
2000000,51,12,312,72,2008,0.532933238174293,0.0101599367336932,-0.197496738089711,0.000399920021326891,0.989988275872134
2000000,2,1,315,73,2009,0.614467793426807,-0.00347332788904063,0.532933238174293,9.99950003332973e-05,0.989988275872134
2000000,3,1,316,73,2009,-0.258630251972789,-0.00347332788904063,0.614467793426807,0.000199980002666244,0.989988275872134
2000000,4,1,317,73,2009,-0.0736279144885881,-0.00357368086091988,-0.258630251972789,0.000399920021326891,1.00386730286338
2000000,5,1,318,73,2009,-0.431112306364816,-0.00307201667840459,-0.0736279144885881,0.000399920021326891,1.00386730286338
2000000,6,2,319,74,2009,-0.50181016430877,-0.00286838777589339,-0.431112306364816,0.000299955008997942,1.00386730286338
2000000,7,2,320,74,2009,-0.00235869364727748,-0.00286838777589339,-0.50181016430877,0.000799680170564248,1.00386730286338
2000000,8,2,321,74,2009,-0.0905147418668077,-0.00296868005554956,-0.00235869364727748,0.00229735904868346,1.00516427788221
2000000,9,2,322,74,2009,-0.279703769742111,-0.00326961725989303,-0.0905147418668077,0.00229735904868346,1.00516427788221
2000000,10,3,323,75,2009,-0.14633222376374,-0.00200640608548459,-0.279703769742111,0.0021975835434872,1.00516427788221
2000000,11,3,324,75,2009,-0.385044953752658,-0.00210661194795082,-0.14633222376374,0.00189819728308027,1.00516427788221
2000000,12,3,325,75,2009,-0.338448292596516,-0.00210661194795082,-0.385044953752658,0.00119928057548219,1.00320439459831
2000000,13,3,326,75,2009,0.63529275334797,-0.00280833428017674,-0.338448292596516,0.00109939544330106,1.00320439459831
2000000,14,4,327,76,2009,0.231433356721796,-0.00178604458941427,0.63529275334797,0.00109939544330106,1.00320439459831
2000000,15,4,328,76,2009,0.401818754753352,-0.00168587084291986,0.231433356721796,0.000399920021326892,1.00320439459831
2000000,16,4,329,76,2009,0.63154573961291,-0.002487541929511,0.401818754753352,0.00139902091370741,1.00318445056092
2000000,17,4,330,76,2009,-0.429955227595448,-0.002487541929511,0.63154573961291,0.00149887612373595,1.00318445056092
2000000,18,5,331,77,2009,-0.673207965732752,-0.002445059820996,-0.429955227595448,0.000699755114273265,1.00318445056092
2000000,20,5,333,77,2009,-0.228107332327173,-0.00154326331544557,-0.673207965732752,0.000699755114273265,1.00318445056092
2000000,21,5,334,77,2009,-0.241094766111476,-0.00154326331544557,-0.228107332327173,0.000499875041650993,1.00294207309697
2000000,22,5,335,77,2009,0.0290308102344161,-0.00144311388509129,-0.241094766111476,0.00139902091370741,1.00294207309697
2000000,23,6,336,78,2009,0.478334572783281,-0.00926863375091538,0.0290308102344161,0.00139902091370741,1.00294207309697
2000000,24,6,337,78,2009,0.211059358832152,-0.00916770767206818,0.478334572783282,0.00149887612373595,1.00294207309697
2000000,25,6,338,78,2009,-0.00373467519883963,-0.00906679177826645,0.211059358832152,0.000799680170564244,1.01002581236581
2000000,26,6,339,78,2009,0.541624478596006,-0.00906679177826645,-0.00373467519883963,0.000899595242835994,1.01002581236581
2000000,27,7,340,79,2009,-0.355932751467591,0.00389547191336872,0.541624478596006,0.000999500333083423,1.01002581236581
2000000,28,7,341,79,2009,-0.0364675265309247,0.00399507816306099,-0.355932751467591,0.000999500333083423,1.01002581236581
2000000,29,7,342,79,2009,-0.561560011281906,0.00389547191336872,-0.0364675265309247,0.00139902091370741,0.997496930874211
2000000,30,7,343,79,2009,-0.509126686560892,0.00399507816306099,-0.561560011281906,0.00149887612373595,0.997496930874211
2000000,31,7,344,79,2009,0.32356792188417,0.00389547191336872,-0.509126686560892,0.00139902091370741,0.997496930874211
2000000,32,8,345,80,2009,-0.753967917343775,0.000633020236459992,0.32356792188417,0.00149887612373595,0.997496930874211
2000000,33,8,346,80,2009,0.734252224936034,0.000333165130387278,-0.753967917343775,0.00139902091370741,0.997496930874211
2000000,34,8,347,80,2009,0.144342151809542,0.00023319344434851,0.734252224936034,0.00149887612373595,1.00086677936395
2000000,35,8,348,80,2009,0.386053861363792,0.00023319344434851,0.144342151809542,0.00119928057548219,1.00086677936395
2000000,36,9,349,81,2009,0.581067736799517,0.00132018080928204,0.386053861363791,0.00109939544330106,1.00086677936395
2000000,37,9,350,81,2009,0.00160447336181502,0.00132018080928204,0.581067736799517,0.00109939544330106,1.00086677936395
2000000,38,9,351,81,2009,-0.151137337241563,0.000820715752251417,0.00160447336181502,0.000899595242835994,0.999578947368421
2000000,39,9,352,81,2009,-0.260626509564768,0.000820715752251417,-0.151137337241563,0.000899595242835994,0.999578947368421
2000000,40,10,353,82,2009,-0.0129851706450346,-0.00141995535049229,-0.260626509564768,0.000399920021326891,0.999578947368421
2000000,42,10,355,82,2009,-0.0846444696826323,-0.00131981826798086,-0.0129851706450346,0.000399920021326891,0.999578947368421
2000000,43,10,356,82,2009,0.0850201693328012,-0.00141995535049229,-0.0846444696826323,0.000399920021326891,1.00181894769089
2000000,45,11,358,83,2009,-0.0741464881404665,-0.00163232553666671,0.0850201693328012,0.000499875041650993,1.00181894769089
2000000,46,11,359,83,2009,0.545924941105291,-0.00153216718683107,-0.0741464881404665,0.000399920021326891,1.00181894769089
2000000,47,11,360,83,2009,-0.120657658498537,-0.00173249391920214,0.545924941105291,0.000499875041650993,1.00213099401793
2000000,48,11,361,83,2009,0.405046729457362,-0.00153216718683107,-0.120657658498537,0.000599820071967549,1.00213099401793
2000000,49,12,362,84,2009,-0.395803546741513,0.00204708084486469,0.405046729457362,0.000399920021326891,1.00213099401793
2000000,50,12,363,84,2009,-0.225654749996156,0.00154797880766362,-0.395803546741513,0.000599820071967549,1.00213099401793
2000000,51,12,364,84,2009,-0.134897283003637,0.00144812850091831,-0.225654749996156,0.000799680170564244,0.998750822454682
2000000,2,1,368,85,2010,-0.0218244192678272,-0.0025721186740638,-0.134897283003637,0.000299955008997942,0.998750822454682
2000000,3,1,369,85,2010,0.673854277908864,-0.00247186615657446,-0.0218244192678272,0.000199980002666245,0.998750822454682
2000000,4,1,370,85,2010,-0.146896143685738,-0.0025721186740638,0.673854277908864,0.000199980002666245,1.00276881361111
2000000,5,2,371,86,2010,0.0588176359696551,0.000571219692292963,-0.146896143685738,0.000299955008997942,1.00276881361111
2000000,6,2,372,86,2010,-0.246551909533803,0.000671157592676887,0.0588176359696551,0.000199980002666244,1.00276881361111
2000000,7,2,373,86,2010,-0.529526738864859,0.000771085506474907,-0.246551909533803,0.000399920021326891,0.99982861713067
2000000,8,2,374,86,2010,-0.345588704294286,0.000970911382295353,-0.529526738864859,0.000499875041650993,0.99982861713067
2000000,9,3,375,87,2010,-0.432069152341752,-0.00480622717145616,-0.345588704294287,0.000599820071967549,0.99982861713067
